Datetime,Text
2022-06-27 22:45:20+00:00,"@KATVNews ""Hundreds""? I thought a solid majority of Americans were upset. Commies lying again? What a shock."
2022-06-27 22:44:49+00:00,"@PTSDoneWithMen @thekateblack With chickenpox, the issue is people rubbing up against each other in the pool. The virus isn’t living in the water. So even if someone with monkeypox swam in the pool, the fact that it’s empty now and has been for a couple hours makes the risk of catching it almost nonexistent."
2022-06-27 22:44:35+00:00,"@WaterSHEDLab @JacksonBodtker @Holly_for_life @UCalgary @UofC_Geoscience @UofC_Science A phenomenal discovery! Once the #Mammoth is exposed to temperature, environment, etc,how is further decaying prevented? How about potential ancient microbiological organisms?Not #MonkeyPox but “ #MammothPox “-serious question! @EvanKirstel @ShafiAhmed5 @daniel_kraft @JasonSilva"
2022-06-27 22:43:50+00:00,@WeAreCanProud To be fair Trudeau's lifestyle puts him at high risk of monkeypox.
2022-06-27 22:43:09+00:00,"I'm expecting some big #Monkeypox numbers over the next couple of days.

I wonder if it will be enough for the mainstream media to face up to the situation and start warning the people who really need to hear it about the risk?

Or will they continue to look the other way? 🤔 https://t.co/Hc1vDiNshp"
2022-06-27 22:43:07+00:00,"@dgurdasani1 Maybe it'll help a little bit with monkeypox anyway?! Surfaces AND airborne?
Washing your hands is never a BAD idea but still 
#WearAMask #N95! Breathe no one's air."
2022-06-27 22:42:54+00:00,@Hope96776743 Ah Ha!!! I got Monkey Pox from you!!!  😂
2022-06-27 22:42:41+00:00,"@dystopical2018 @christapeterso The document avoids mentioning that monkeypox is likely airborne, like smallpox."
2022-06-27 22:42:29+00:00,"alternatively, if you are someone dealing with monkeypox exposure, access to vaccines, or symptoms and want to tell your story, my DMs are open. I'm a freelancer, but looking to pitch stuff right now and have contacts at major news outlets"
2022-06-27 22:41:58+00:00,"@backtolife_2022 What hell is going on with this weird new CDC propaganda?  First they say that the gay men need monkey pox shots and now they say,  that they also need the meningococcal shots?  And its pride month to boot. I feel like that the CDC has a marketing dept."
2022-06-27 22:41:51+00:00,"Meanwhile in the UK.....
#monkeypox #COVID19 #polio #WEF #WHO #KlausSchwab #Soros #G7Summit https://t.co/s3AoVPaNGq"
2022-06-27 22:41:50+00:00,"Who gives a CRAP about monkey pox, this won't work for them https://t.co/6qFawIMXhL"
2022-06-27 22:41:31+00:00,"@eNCA Why do you say 'could rise' ?
It seems like you are hoping that Monkeypox spreads so you can have a headline every day."
2022-06-27 22:41:25+00:00,"editors commissioning stories on monkeypox: I am experienced at writing about patients experiencing newsworthy viruses for the first time early on in outbreaks (I was one + understand the stigmas), and would really like to tell some patient stories with sensitivity!"
2022-06-27 22:41:22+00:00,@OloriOfOloris my guy wan release the cure of monkey pox
2022-06-27 22:41:06+00:00,@Yanky_Pollak Monkeypox sighting!!!
2022-06-27 22:41:02+00:00,"@NachoHorse @LauraMiers @goldiluxes @MelpomeneMel The issue appears to be handling textiles with fluids or loose dry particles, because infectious monkeypox matter could come into contact with broken skin or mucosa, or it could be inhaled. So yeah, I am also worried about risks from try on, clothing swap/resale apps, all of it."
2022-06-27 22:40:46+00:00,@ianrodenppc I see a sess pool of monkey pox coming outta there
2022-06-27 22:40:33+00:00,You want to expose the Governor to Monkey Pox!
2022-06-27 22:40:27+00:00,"@dystopical2018 @christapeterso A few days ago, a little graphic was circulating the Internet. It was a bit out of context, as the CDC actually recommended NOT to have sex with monkeypox, but then gave suggestions if people decided to do it anyway. Here is the entire document.
https://t.co/YJqroIXCgX"
2022-06-27 22:40:17+00:00,WHO: Monkeypox not a global public health emergency https://t.co/5eN3yFtchs
2022-06-27 22:40:13+00:00,@TerriBlue416 @KashPrime Do you test weekly for polio influenza rsv monkeypox etc etc ? Now everyone that wants is vaccinated there is no need. If sick stay home if not move on
2022-06-27 22:40:09+00:00,"Every few days I download the latest monkeypox file from OurWorldInData and run a brain-dead analysis on confirmed cases. Doubling time since May 20th has been consistently 12+/-2 days. We are in a monkeypox pandemic. Monkeypox is an airborne disease. Wear your  N95 mask, please."
2022-06-27 22:39:27+00:00,"As of June 22, 3,413 laboratory confirmed Monkeypox cases and one death have been reported to the World Health Organization. The reports come from 50 countries in five WHO regions, says the WHO. #monkeypox #WHO #cgtnamerica https://t.co/wPf9ggdp9P"
2022-06-27 22:39:27+00:00,"As of June 22, 3,413 laboratory confirmed Monkeypox cases and one death have been reported to the World Health Organization. The reports come from 50 countries in five WHO regions, says the WHO. #monkeypox #WHO #cgtnamerica https://t.co/LExDJDtT5C"
2022-06-27 22:39:08+00:00,"@nebapt Must be something about salty air and whales in the vicinity that make’s a not aerosolized “Monkey Pox” virus which is really Shingles, more easy to spread."
2022-06-27 22:38:40+00:00,Experts warn that #monkeypox is mutating at 12 times the expected rate https://t.co/YOAnlksRVs @MailOnline
2022-06-27 22:38:19+00:00,"@ahandvanish Now the same thing is happening with monkeypox.
😞"
2022-06-27 22:38:14+00:00,"People in San Antonio, Texas have lost their minds. It seems they have devolved to Neanderthal thinking due to record setting triple digit heat, the megadrought, wildfires, water shortage, covid, monkeypox, worry, restless sleep, power outages, angry. Amen
https://t.co/Xykfb4V58R"
2022-06-27 22:37:33+00:00,"@joedubois29 Think they're trying to push monkeypox now, but it seems this time way less people are biting.   Maybe people are finally waking up!"
2022-06-27 22:37:28+00:00,"Pandemic schmamdemic right @WHO ?

#monkeypox https://t.co/nGsC4VEyR8"
2022-06-27 22:37:15+00:00,@577Juggs @EW692177 or monkeypox
2022-06-27 22:36:44+00:00,"@EnemyInAState “There is treatment that can be used for monkeypox, but it’s generally used in severe cases.” Wtf"
2022-06-27 22:36:33+00:00,@Brazident @its_lindz @jayctigerfan Bro your reductive understanding of cause and effect in politics is why we got Biden instead of an actual functioning president but do tell more jokes about how we're missing the point... you're killing it. Trump is worse than Bush amiright LMAO
2022-06-27 22:35:37+00:00,NYC Monkeypox cases increased 60% in just 4 days. This very much sounds like a public health emergency of international concern. https://t.co/4qBzwNVR5N
2022-06-27 22:35:27+00:00,@Reasons4Reason @ArizonaCrusader My Med ICU daughter has already been trained about Monkey pox which is already here. The Covid unit is still open at the hospital as well.
2022-06-27 22:35:21+00:00,"What if monkeypox is simply a smokescreen for a smallpox attack later? It would delay identification further accelerating spread. Hopefully the monkeypox problem was naturally occurring, but an unstable person in power is certainly capable of such an attack."
2022-06-27 22:35:20+00:00,"The most puzzling piece is that the first case was on 5/6 on 5/20 there were only 93 known cases outside of Africa but Russia had already been vaccinating HCWs with smallpox vaccine, even with no monkeypox cases in the country."
2022-06-27 22:35:20+00:00,"The early signs and symptoms of monkeypox and smallpox are similar, the main difference is the lymphadenopathy caused by monkeypox. The rash may start as what appears to be small pimples or blisters, further confounding an accurate diagnosis."
2022-06-27 22:35:17+00:00,"6/22 Putin has pushed for more trade through BRICS (Brazil, Russia, India, China, South Africa) countries,
all notably free of mpx cases.

Who would launch a monkeypox attack intentionally? Someone who is unstable.
https://t.co/GucBdJYCmf"
2022-06-27 22:35:15+00:00,"Is monkeypox (mpx) a preamble? First, a little background on the current economic and political front
related to current events is needed."
2022-06-27 22:35:05+00:00,"@NBCNewYork Some one told me that, guy men carried the monkey pox. Is that true"
2022-06-27 22:34:57+00:00,Monkeypox cases in Chicago jump to 42 but it remains rare and is much less transmissible than COVID-19 https://t.co/ncaHWRZkdO
2022-06-27 22:34:31+00:00,WHO declines to label monkeypox a global threat https://t.co/TaV2TQKuUi
2022-06-27 22:34:29+00:00,Monkeypox Outbreak Soars After Pride Events - Health Officials Issue a Warning. https://t.co/XrcmAMUXN3
2022-06-27 22:34:17+00:00,"I had a weird skin thing a few years ago, so I'm hyper aware of noticing other people's weird skin things, and anyway, I was just at target, and FOLKS, IM PRETTY SURE I SAW MONKEYPOX."
2022-06-27 22:34:00+00:00,@LawBee6 Monkeypox didn't work so they needed to try another tact.
2022-06-27 22:33:35+00:00,"Due to the ensuing Monkeypox epidemic, I’m predicting an official name change. They will now refer to it as some type of virus. The WHO will announce this in a week or two. This is to accommodate the stigma around the name, as well as the evolving nature of the virus."
2022-06-27 22:33:17+00:00,She said lakers won’t be an issue when the monkeypox vaccine is mandatory 😭😭😭
2022-06-27 22:33:16+00:00,"Monkeypox is not a global health threat so far, WHO says-Consumer Health News https://t.co/teFD44IoIA"
2022-06-27 22:33:02+00:00,"@ArizonaCrusader Monkey pox is coming

Give it 3 months"
2022-06-27 22:33:02+00:00,"@DrLeanaWen @PostOpinions You were a very vocal advocate for the continued closing of schools, despite all warnings about effect on education, development &amp; mental health. You’re partly responsible"
2022-06-27 22:32:53+00:00,in a non-soundproof conference room at the office loudly calling resource lines about monkeypox vaccine availability just to stoke fear and drama
2022-06-27 22:32:39+00:00,Monkeypox cases in Chicago jump to 42 but it remains rare and is much less transmissible than COVID-19 https://t.co/O2VBl8q65A
2022-06-27 22:32:13+00:00,"@Bandini7 @N1infoBG Tebi će ga ispaliti u bulju, monkey pox."
2022-06-27 22:32:10+00:00,@GolfTheWorld2_ @PickingPeaches1 Monkey Pox
2022-06-27 22:32:10+00:00,Minnesota reports first case of monkeypox https://t.co/HR9Kl8tYPB
2022-06-27 22:31:42+00:00,@RealAndyLeeShow I don't know what they are worried. Trudeau will come back with monkey pox and have to hide in his cottage. He won't even be around
2022-06-27 22:31:22+00:00,@Tosirwithlove5 Abortion over monkey pox like chess protect the King BIDEN at all costs sacrifice the pawns
2022-06-27 22:31:12+00:00,@MTHargoe And they didn't spread monkeypox around.
2022-06-27 22:31:12+00:00,@CaptainWoosah @Mickultra12 @YellowRoses54 @billyintexxas33 @vanderschlong @Scrapparts4me @HowellDori @iampamalee @PaulaJo41820905 @JaxBeachGirl4 @JReturns3 @USSGoodGirl @stillnotkim @DSSdeltona @Amy_Penkalski46 @1776FreeSpeech @NickiBobbi1 https://t.co/jJbM8zfISY
2022-06-27 22:30:45+00:00,@MichaelBerrySho If she has monkey pox that cancels Covid out though?? Right?
2022-06-27 22:30:12+00:00,@billyintexxas33 @Mickultra12 @CaptainWoosah @YellowRoses54 @vanderschlong @Scrapparts4me @HowellDori @iampamalee @PaulaJo41820905 @JaxBeachGirl4 @JReturns3 @USSGoodGirl @stillnotkim @DSSdeltona @Amy_Penkalski46 @1776FreeSpeech @NickiBobbi1 Like more boobs… 🤷‍♂️
2022-06-27 22:30:00+00:00,"Columbus Public Health says it has identified a case of monkeypox within its jurisdiction.

https://t.co/h5Y5xSJHaX"
2022-06-27 22:29:36+00:00,How I Went From Having an Ingrown Hair in My Beard to Thinking I Had Monkeypox in Less than 6 Minutes https://t.co/Y8Wmp1zgIa
2022-06-27 22:29:15+00:00,"Despite the recent surge in monkeypox cases, the world health organization has decided not to declare monkeypox a global pandemic. https://t.co/bFnx1h0Vcn"
2022-06-27 22:28:01+00:00,So monkey pox here🤦🏾‍♂️🤦🏾‍♂️😭😭 dawg I tired
2022-06-27 22:27:24+00:00,"@kerpen Also they're going to try to convince us that masks work against monkeypox. 

https://t.co/py3G3zx4aO"
2022-06-27 22:27:23+00:00,🥹 https://t.co/EBjJ7jvhk3
2022-06-27 22:27:18+00:00,Monkeypox Mutating 12 Times Faster Than Expected: Scientists https://t.co/HJk3q1UC8p
2022-06-27 22:26:52+00:00,"Bucket collections aren’t just about collecting a few coins in a bucket! 

They are opportunities to speak to new and existing supporters face to face, answer questions about our work (lots of Monkeypox questions tonight) and brand visibility! 💙 @THTorguk https://t.co/PdGcbPnFxe"
2022-06-27 22:26:52+00:00,Excellent point from @alexandraphelan regarding Monkey Pox and the potential inequitable application of PHEIC declarations pending spread in HIC vs LMIC settings https://t.co/QTBd50gASZ
2022-06-27 22:26:43+00:00,y’all i think i just seen monkey pox for the first time and 🤢🤢🤮🤮🤮🤮
2022-06-27 22:26:22+00:00,@Bocage2ponto0 Monkeypox?
2022-06-27 22:26:05+00:00,"Pandemics turn you into a hypochondriac. Acne pimples will having you screaming, ""oh my god, it's monkeypox!"" Legit though, how many pimps prequalify one for a doctor's checkup?

*Asking for a friend. 🥹"
2022-06-27 22:25:52+00:00,"""Monkeypox Has Undergone “Accelerated Evolution”, Mutating At Unprecedented Rates""
https://t.co/cWrZtFZGld"
2022-06-27 22:25:36+00:00,"Rain today, tomorrow they're still criminal wh0res https://t.co/qtCkg8sOKT"
2022-06-27 22:25:09+00:00,"Monkeypox found in waste water illustrating it's likely to be much more widespread than is currently reported officially.

https://t.co/l0kh5rww5G"
2022-06-27 22:24:39+00:00,@ellymelly Kind of looks like the freckles from your face.. you created monkey pox?!
2022-06-27 22:24:27+00:00,"#MonkeypoxVirus #MonkeyPox
@mtosterholm
@DrEricDing @ScottGottliebMD @EricTopol
@CDCgov @nytimes @SPIEGEL_English
@BBCWorld @France24_en @corriere 
Monkeypox June 27 fifth report update.
Outside endemic areas in Africa:
All cases 4,951 (4,746 confirmed)
USA 276 (275 confirmed) https://t.co/3eMicpW0oN"
2022-06-27 22:24:15+00:00,SORRY WHAT THE FUCK IS MONKEYPOX HELLO
2022-06-27 22:24:09+00:00,anyone else worried that at the same time that monkeypox is said to spread around gay and bisexual men scotus is considering repealing lawrence and obergefell if they get the chance 😬😬😬
2022-06-27 22:24:01+00:00,"Columbus Public Health is investigating a local case of monkeypox, an infected 48-year-old male who resides in CPH’s jurisdiction. https://t.co/DqZ0oWZkVE"
2022-06-27 22:23:52+00:00,"@michaelmina_lab If we only give #monkeypox tests to gay men, gay men will be the only ones testing positive for monkeypox. Time to expand testing!!"
2022-06-27 22:23:45+00:00,WHO Says Monkeypox Not a Global Health Threat for Now – Consumer Health News https://t.co/jsEgGCcG5A
2022-06-27 22:23:44+00:00,WHO Says Monkeypox Not a Global Health Threat for Now – Consumer Health News https://t.co/N1hoIaH4Az
2022-06-27 22:23:42+00:00,WHO Says Monkeypox Not a Global Health Threat for Now – Consumer Health News https://t.co/bU3n4AkmXv
2022-06-27 22:23:39+00:00,@summer__heidi @DrCuriosity @oclsc @sbisson @micheinnz @havochaos @givememalware @diddykang @bertjwregeer @cybycmu @marypcbuk @6502_ftw @compuguy @BabblingGeek @q_aurelius @BakingWithEve @JJCelery @NoTheOtherNick @schmerg @sundhaug92 @callum90ish @mordzuber @yortw @johnazariah @zunderscore @lucyhattersley @PedroMScom @IamStan @bluewhackadoo @SezClom @CarmenCrincoli @geo_walters @SarahBDay @mikebaz @ElJefeDSecurIT @ComradeEevee @secitup @claidham @sqlstudent144 @FPieces @NerdPyle @SynStalker @loriedwards @Paxxi @MirandaGhrist @jrmithdobbs @TyreJim @Hypnogogix @winter_heidi @WhiteHatScum So the monkeypox is cured?
2022-06-27 22:23:20+00:00,@TheRealDogPoun1 Strokes heart attacks shingles and monkey pox.
2022-06-27 22:23:01+00:00,"@BTC_Archive I'm 12, and what is this?"
2022-06-27 22:23:00+00:00,"@stillnotadvice That's innovation!
Duncan Hines has also received a grant, they're stocking shelves across America with Wedding Cake Mix. 
Apparently one bite turns off a woman's sex drive indefinitely."
2022-06-27 22:22:25+00:00,"@DogTheCynic @BeijingPalmer 100% of the UK has travelled outside the EU, no?"
2022-06-27 22:22:20+00:00,"@RealSexyCyborg At least if monkeypox manage to get into China, those formite mitigations would be extremely useful and it wouldn't be a huge burden to maintain that"
2022-06-27 22:22:18+00:00,@helenessex2 @LucyofL I’m afraid we’ve learnt nothing in this country at all this leadership wear blindfolds and earplugs where Covid &amp; Monkeypox are concerned it’s lunacy 🤦‍♀️
2022-06-27 22:22:13+00:00,@mamersjamers @Breaking911 They gonna get the monkey pox doing that. 😂😂😂
2022-06-27 22:21:02+00:00,@smc429 Monkey Pox 🧐
2022-06-27 22:20:53+00:00,@CaptainWoosah @YellowRoses54 @Mickultra12 @vanderschlong @Scrapparts4me @billyintexxas33 @HowellDori @iampamalee @PaulaJo41820905 @JaxBeachGirl4 @JReturns3 @USSGoodGirl @stillnotkim @DSSdeltona @Amy_Penkalski46 @1776FreeSpeech @NickiBobbi1 🤣🤣🤣 https://t.co/f7yf1ZpjNL
2022-06-27 22:20:35+00:00,@LinaHidalgoTX Quick...get a monkeypox Vax before its too late!
2022-06-27 22:20:26+00:00,@Sensodyne_US Does it help prevent monkeypox?
2022-06-27 22:20:24+00:00,"Caught the pox at NFT NYC… smh

Not feeling very Regular. #MonkeyPox 
@Regulars_NFT https://t.co/O0DxKMtHNm"
2022-06-27 22:20:24+00:00,What We Know About Monkeypox Right Now https://t.co/Vw3cZhEjP1 via @Morning Pundit News
2022-06-27 22:20:15+00:00,"♦️♦️""CDC informan a los hospitales sobre los riesgos de los aerosoles de #monkeypox y la necesidad de máscaras N95. Sin embargo @CDCDirector minimiza deliberadamente los aerosoles y las máscaras en los mensajes al público en general. Vergonzoso"". https://t.co/F0Dg08hSF4"
2022-06-27 22:19:59+00:00,Every single STD is blamed on us. Even monkeypox which isn’t even an STD is blamed on us https://t.co/0HUAFr5zpI
2022-06-27 22:19:48+00:00,they got monkeypox &amp; all kind of shit out here dont fucking touch me🤮
2022-06-27 22:19:47+00:00,@CP24 Monkey Pox 🐒 🙈 🙊 🐵 🙉 🐒 is an STD.
2022-06-27 22:19:46+00:00,All monkeypox vaccine appointments in the District filled in less than half an hour after they became available  https://t.co/VcXSAhgUGI https://t.co/dIxDTkoPhw
2022-06-27 22:19:39+00:00,@billyintexxas33 @Mickultra12 @YellowRoses54 @vanderschlong @CaptainWoosah @Scrapparts4me @HowellDori @iampamalee @PaulaJo41820905 @JaxBeachGirl4 @JReturns3 @USSGoodGirl @stillnotkim @DSSdeltona @Amy_Penkalski46 @1776FreeSpeech @NickiBobbi1 Who is Carlos?
2022-06-27 22:19:21+00:00,@YellowRoses54 @Mickultra12 @vanderschlong @CaptainWoosah @Scrapparts4me @billyintexxas33 @HowellDori @iampamalee @PaulaJo41820905 @JaxBeachGirl4 @JReturns3 @USSGoodGirl @stillnotkim @DSSdeltona @Amy_Penkalski46 @1776FreeSpeech @NickiBobbi1 Shuffleboard is in 20 minutes.
2022-06-27 22:19:08+00:00,"Monkeypox Is Not a Global Emergency ‘At This Stage,’ WHO Says  (via @NewsfusionApps #World #News) https://t.co/fyfus386i9"
2022-06-27 22:19:04+00:00,Monkeypox cases in Chicago jump to 42 but it remains rare and is much less transmissible than COVID-19 https://t.co/ccofLxHYBG https://t.co/JctxGjxPKj
2022-06-27 22:18:59+00:00,@theblaze Replace Muslim extremist with white supremacists.  We know all violence is white supremacy.
2022-06-27 22:18:19+00:00,Monkeypox cases in Chicago jump to 42 but it remains rare and is much less transmissible than COVID-19 https://t.co/GKhMULh6Fe
2022-06-27 22:18:13+00:00,"@TheDeaconBlues1 @pilla_kathy @FX2trot Well of course not!

Wouldn’t want her to get Monkey Pox! 🙈🙉🙊"
2022-06-27 22:18:07+00:00,"Experts warn that monkeypox is mutating at 12 times the expected rate https://t.co/wkci30FGWw via @MailOnline 

But it's not a pandemic. The WHO and the CDC can't even function properly"
2022-06-27 22:17:55+00:00,@bgirl0001 Monkey Pox patient X
2022-06-27 22:17:44+00:00,"Dammit. Those dirty degens at NFT NYC insisted on rubbing their keef dust and thrift store fashion on me and now I just tested positive for Monkeypox.

 I'm so mad I could sling poop at the walls! 

#nftcommunity #monkeypox @Regulars_NFT https://t.co/UxgqCo9QnI"
2022-06-27 22:17:37+00:00,"♦️♦️""Viaje en el tiempo a 2021 cuando @CDCgov
iluminó al público sobre #monkeypox , y los CDC admitieron que usar máscaras reducía el riesgo de propagar la viruela del mono a los pasajeros después de que se detectara en un vuelo. Sin embargo, ahora
dice que no se necesitan"" https://t.co/ZUNX1ZWOrx"
2022-06-27 22:17:35+00:00,"#Metabiota 2014: Genomic variability of #monkeypox virus among humans, Democratic Republic of the Congo...
https://t.co/dOdOCZUIOh"
2022-06-27 22:17:24+00:00,Second case of Monkeypox in the state. This time 2 hours away from where I live. This shit hasn't been happening since people started traveling. I guess they're waiting until it gets bad and tell us to take the vaccine.🙃
2022-06-27 22:17:21+00:00,@bennyjohnson Calling it an anchor is like calling Jim Carry a statesman. https://t.co/Ei0K5hDg0l
2022-06-27 22:17:18+00:00,"3 things about #monkeypox scientists want to find out next:
https://t.co/IUcYAbjuA0 via @ConversationEDU"
2022-06-27 22:16:50+00:00,@santiagomayer_ @AndIOop1122 Well that should be great for the groomers
2022-06-27 22:16:33+00:00,"""While there is some debate among epidemiologists about whether to call monkeypox “sexually transmitted” versus “sexually transmissible,” it is reasonable to consider that sex is one activity that transmits infection, similar to...herpes, syphilis and the human papillomavirus."""
2022-06-27 22:16:30+00:00,nigga what the FUCK is a monkeypox
2022-06-27 22:16:25+00:00,"UPDATE : 

Le monsieur dit qu'il y a 244 cas aux USA (+43). Ce nombre est largement sous-estimé, le CDC ayant du retard sur les remontées des Etats, et beaucoup de médecins semblant refuser des tests aux patients.

#Monkeypox #Variole #Pandemic #Pandemie

https://t.co/rCOWeKdWbR"
2022-06-27 22:15:33+00:00,@ellybrown337 THIS IS FREAKIN SCARY #MonkeyPox #Monkeypoxalypse #OutBreak #Quarantine #GlobalPandemic #2020too
2022-06-27 22:15:28+00:00,NYC waiting for additional doses of monkeypox vaccine after high demand exhausts supply https://t.co/lJBoY3d4gj
2022-06-27 22:14:31+00:00,5 things to know about Monkeypox in Mecklenburg County https://t.co/E8ztuWHsfs
2022-06-27 22:14:29+00:00,"@Datawrapper Would be great to have the ability to choose granularity of different countries. For example, for monkeypox, we know cases per UK nation (England, Wales, Scotland, Northern Ireland) - but as far as I can tell, there's no world/Europe map that has these broken up."
2022-06-27 22:14:26+00:00,@4Awesometweet @nypost Not a confirmed monkeypox distribution center yet.  Please stand by.
2022-06-27 22:14:13+00:00,@TPostMillennial While our bridges and roads crumble and water in poison.
2022-06-27 22:14:11+00:00,".@DrJayVarma: ""By making sexual health a routine part of wellness and by funding it sufficiently, we can lower the barrier to essential services and protect everyone from emerging health threats, such as #monkeypox.""

https://t.co/dhi5RAoWR9"
2022-06-27 22:14:04+00:00,Nu följer nyhetshelgen med Ingrid och Maria
2022-06-27 22:13:54+00:00,WHO Says Monkeypox Not  Yet  A Global Public Health Emergency https://t.co/MKwg7Q0CeA https://t.co/JP8uwMj8B1
2022-06-27 22:13:51+00:00,"#MonkeypoxVirus #MonkeyPox
@mtosterholm
@DrEricDing @ScottGottliebMD @EricTopol
@CDCgov @nytimes @SPIEGEL_English
@BBCWorld @France24_en @corriere 
Monkeypox June 27 fifth report.
Outside endemic areas in Africa:
All cases 4940 (4,735 confirmed)
USA 265 (264 confirmed) https://t.co/4XWpzqWDNx"
2022-06-27 22:13:26+00:00,@coffee_anytime Covid and the Monkeypox tour 2020-2022
2022-06-27 22:13:18+00:00,"DC and NYC quickly max out on monkeypox vaccines

https://t.co/9L3n1RbCc7"
2022-06-27 22:13:14+00:00,"‘Roll Up - Roll Up! Come n get your viruses’

‘Roll Up - Roll Up! (Ya Sleeve) Come n get your Vaxxes’

This is wearing thin now! 

Their tenacity is impressive!

Experts warn that monkeypox is mutating at 12 times the expected rate https://t.co/txjadwmIlP via @MailOnline"
2022-06-27 22:13:07+00:00,#Covid probably had 75% of people living in developed western countries rolling up their sleeves. #Africa probably didn't even hit 10%.  Articles like this have me thinking that #monkeypox will be used to push needles into arms on the African continent.  https://t.co/3XjLMolMod
2022-06-27 22:13:02+00:00,I as just admitted to the hospital for observation with a gynecological concern.  The examined by skin all over. Normal or a new #monkeypox protocol? #MedTwitter
2022-06-27 22:12:53+00:00,I bet you are right. Monkey Pox is the new Aids. Don’t do weird sex shit and a person should be fine https://t.co/akqo4M8TVs
2022-06-27 22:12:42+00:00,@Tosirwithlove5 The monkey pox pandemic was cancelled due to lack of interest. Many believe the SCOTUS is responsible.
2022-06-27 22:12:34+00:00,WHO: Monkeypox not a world public well being emergency https://t.co/OCQVs0nvrH
2022-06-27 22:12:33+00:00,New York has one of the largest Monkeypox outbreaks in the US with 48 suspected cases. They're also one of the few places attempting to control transmission by offering vaccination to people prior to documented exposure. Only works if you have vaccine to dole out. They ran out :(
2022-06-27 22:12:28+00:00,First monkeypox case reported in Minnesota | MinnPost https://t.co/NEbsKtgPeN
2022-06-27 22:12:25+00:00,"De naam slaat niet aan , is niet  eng genoeg dus dan los je het zo op : It's time to give monkeypox a new name - here's why | World Economic Forum https://t.co/OzmxYkSMZk"
2022-06-27 22:12:07+00:00,@SurpriseSparrow @denise_dewald It seems to be the new direction the WHO wants to take. Today @PeopleDocGeneva (Technical Lead for Monkeypox at @WHO) retweeted this article 👇 https://t.co/Rp0YH08aRh
2022-06-27 22:11:58+00:00,"@backtolife_2022 MonkeyPox is evolving so fast, it will shortly discover fire, invent the wheel and create language"
2022-06-27 22:11:48+00:00,"A vacina contra a MonkeyPox tem taxas mais altas de efeitos colaterais de doenças cardíacas do que as vacinas contra a COVID e o CDC quer injetá-las em seus filhos

https://t.co/IbggnzN0yJ https://t.co/zMbawhkSIT"
2022-06-27 22:11:37+00:00,"@apokekrummenain Mayor Pete is definitely getting transgressive behind the curtain, look at how quickly he got monkeypox lmao"
2022-06-27 22:11:35+00:00,US allows commercial labs to test for monkeypox https://t.co/QcJPN0jSNU
2022-06-27 22:11:31+00:00,SOOO WHERE DID COVID AND MONKEYPOX GO?
2022-06-27 22:11:29+00:00,@PAdamsonMD ITS SPREADING AT AN ALARMING RATE #MonkeyPox #Monkeypoxalypse #OutBreak #Quarantine #GlobalPandemic #2020too
2022-06-27 22:11:24+00:00,"Mecklenburg confirms first county case of monkeypox, days after first NC case https://t.co/f1lk0mw15c"
2022-06-27 22:11:22+00:00,Virus causing monkeypox outbreak has mutated to spread easier https://t.co/yh29UowI5o
2022-06-27 22:10:51+00:00,WHO: Monkeypox NOT a global public health emergency https://t.co/vPx5gBwVCr
2022-06-27 22:10:15+00:00,@Vuittots Means they scared of MonkeyPox 🤣😂🤣😂🤣
2022-06-27 22:10:00+00:00,Columbus Public Health reported an investigation into a case of monkeypox in the Columbus area. https://t.co/V4KtgYnFpH
2022-06-27 22:09:55+00:00,"@AltcoinGordon On that note, there is a new study showing the early symptoms of having contracted Monkeypox.

Victims have an overwhelming urge to throw their poo."
2022-06-27 22:09:49+00:00,@backtolife_2022 How much deadlier does monkey pox need to be to be considerate small pox?
2022-06-27 22:09:46+00:00,"#BreakingNews
Monkey pox symptoms in the US start with a severe pounding in the rectum? Sound familiar? Think 1980’s https://t.co/3fgPCTPO9s"
2022-06-27 22:09:23+00:00,WHO: Monkeypox not a global public health emergency https://t.co/0dq9Cw3Elc
2022-06-27 22:09:13+00:00,@benryanwriter @danishdibiasky @CT_Bergstrom OMGGGGG #MonkeyPox #Monkeypoxalypse #OutBreak #Quarantine #GlobalPandemic #2020too
2022-06-27 22:08:50+00:00,"@yesisworld @MrWhiteMAGA I think things are really going to change a lot after the midterms. They’re gonna fight like hell to not let it happen. Cue the Covid/Monkeypox spikes, mask mandates and lockdowns. It worked in 2020, they’ll try it again. The #scotusleak was their first step towards chaos 2022."
2022-06-27 22:08:24+00:00,"We are doomed, jab makers are busy making 12 variation jabs to save us, blessed are the jab makers.
Experts warn that monkeypox is mutating at 12 times the expected rate https://t.co/Z5ndyeyZO5 @MailOnline"
2022-06-27 22:08:19+00:00,@Lashow_ #MonkeyPox #Monkeypoxalypse #OutBreak #Quarantine #GlobalPandemic #2020too https://t.co/ozr0tXwUWZ
2022-06-27 22:08:15+00:00,@Nuclearpast Oh that’s cool they still scared up here but they haven’t asked about monkeypox. Maybe they figure we don’t go to pride parades
2022-06-27 22:08:10+00:00,Experts warn that monkeypox is mutating at 12 times the expected rate https://t.co/2Ruu2NWEXH
2022-06-27 22:07:43+00:00,"Don’t be surprised as rat populations increase, MonkeyPox cases will increase. #ratsofca

Click the link below to read the full article:
https://t.co/ggqu9bWEmO https://t.co/ZnaOYsCnzW"
